"","raceId","driverId","stop","lap","duration","milliseconds","circuitId","circuitRef","name","location","country","year","round","driverRef","code","forename","surname"
"1",841,153,1,1,"26.898",26898,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alguersuari","ALG","Jaime","Alguersuari"
"2",841,30,1,1,"25.021",25021,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"michael_schumacher","MSC","Michael","Schumacher"
"3",841,17,1,11,"23.426",23426,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"webber","WEB","Mark","Webber"
"4",841,4,1,12,"23.251",23251,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alonso","ALO","Fernando","Alonso"
"5",841,13,1,13,"23.842",23842,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"massa","MAS","Felipe","Massa"
"6",841,22,1,13,"23.643",23643,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"barrichello","BAR","Rubens","Barrichello"
"7",841,20,1,14,"22.603",22603,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"vettel","VET","Sebastian","Vettel"
"8",841,814,1,14,"24.863",24863,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"resta","DIR","Paul","di Resta"
"9",841,816,1,14,"25.259",25259,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"ambrosio","DAM","Jérôme","d'Ambrosio"
"10",841,67,1,15,"25.342",25342,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"buemi","BUE","Sébastien","Buemi"
"11",841,2,1,15,"22.994",22994,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"heidfeld","HEI","Nick","Heidfeld"
"12",841,1,1,16,"23.227",23227,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"hamilton","HAM","Lewis","Hamilton"
"13",841,808,1,16,"24.535",24535,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"petrov","PET","Vitaly","Petrov"
"14",841,3,1,16,"23.716",23716,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"rosberg","ROS","Nico","Rosberg"
"15",841,155,1,16,"24.064",24064,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"kobayashi","KOB","Kamui","Kobayashi"
"16",841,16,1,16,"25.978",25978,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"sutil","SUT","Adrian","Sutil"
"17",841,15,1,16,"24.899",24899,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"trulli","TRU","Jarno","Trulli"
"18",841,18,1,17,"16.867",16867,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"button","BUT","Jenson","Button"
"19",841,153,2,17,"24.463",24463,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alguersuari","ALG","Jaime","Alguersuari"
"20",841,5,1,17,"24.865",24865,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"kovalainen","KOV","Heikki","Kovalainen"
"21",841,30,2,17,"23.988",23988,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"michael_schumacher","MSC","Michael","Schumacher"
"22",841,10,1,18,"23.792",23792,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"glock","GLO","Timo","Glock"
"23",841,18,2,19,"23.303",23303,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"button","BUT","Jenson","Button"
"24",841,815,1,23,"23.438",23438,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"perez","PER","Sergio","Pérez"
"25",841,22,2,23,"37.856",37856,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"barrichello","BAR","Rubens","Barrichello"
"26",841,17,2,26,"22.520",22520,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"webber","WEB","Mark","Webber"
"27",841,4,2,27,"24.733",24733,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alonso","ALO","Fernando","Alonso"
"28",841,22,3,28,"16.892",16892,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"barrichello","BAR","Rubens","Barrichello"
"29",841,67,2,29,"23.100",23100,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"buemi","BUE","Sébastien","Buemi"
"30",841,2,2,30,"25.098",25098,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"heidfeld","HEI","Nick","Heidfeld"
"31",841,13,2,31,"24.500",24500,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"massa","MAS","Felipe","Massa"
"32",841,155,2,32,"24.192",24192,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"kobayashi","KOB","Kamui","Kobayashi"
"33",841,20,2,36,"24.036",24036,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"vettel","VET","Sebastian","Vettel"
"34",841,1,2,36,"23.199",23199,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"hamilton","HAM","Lewis","Hamilton"
"35",841,153,3,35,"26.348",26348,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alguersuari","ALG","Jaime","Alguersuari"
"36",841,808,2,36,"25.683",25683,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"petrov","PET","Vitaly","Petrov"
"37",841,814,2,36,"24.332",24332,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"resta","DIR","Paul","di Resta"
"38",841,18,3,37,"22.681",22681,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"button","BUT","Jenson","Button"
"39",841,16,2,37,"23.871",23871,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"sutil","SUT","Adrian","Sutil"
"40",841,15,2,37,"24.848",24848,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"trulli","TRU","Jarno","Trulli"
"41",841,816,2,38,"26.446",26446,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"ambrosio","DAM","Jérôme","d'Ambrosio"
"42",841,17,3,41,"26.230",26230,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"webber","WEB","Mark","Webber"
"43",841,22,4,40,"26.309",26309,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"barrichello","BAR","Rubens","Barrichello"
"44",841,4,3,42,"24.181",24181,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"alonso","ALO","Fernando","Alonso"
"45",841,13,3,48,"24.095",24095,1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",2011,1,"massa","MAS","Felipe","Massa"
"46",842,16,1,3,"31.694",31694,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"sutil","SUT","Adrian","Sutil"
"47",842,22,1,3,"32.978",32978,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"barrichello","BAR","Rubens","Barrichello"
"48",842,17,1,10,"22.572",22572,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"webber","WEB","Mark","Webber"
"49",842,814,1,11,"22.773",22773,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"resta","DIR","Paul","di Resta"
"50",842,1,1,12,"22.552",22552,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"hamilton","HAM","Lewis","Hamilton"
"51",842,20,1,13,"23.019",23019,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"vettel","VET","Sebastian","Vettel"
"52",842,2,1,13,"23.900",23900,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"heidfeld","HEI","Nick","Heidfeld"
"53",842,18,1,13,"22.400",22400,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"button","BUT","Jenson","Button"
"54",842,13,1,13,"29.224",29224,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"massa","MAS","Felipe","Massa"
"55",842,15,1,13,"25.516",25516,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"trulli","TRU","Jarno","Trulli"
"56",842,4,1,14,"23.152",23152,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alonso","ALO","Fernando","Alonso"
"57",842,30,1,14,"22.576",22576,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"michael_schumacher","MSC","Michael","Schumacher"
"58",842,808,1,15,"23.182",23182,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"petrov","PET","Vitaly","Petrov"
"59",842,67,1,15,"23.280",23280,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"buemi","BUE","Sébastien","Buemi"
"60",842,3,1,15,"24.967",24967,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"rosberg","ROS","Nico","Rosberg"
"61",842,5,1,15,"29.084",29084,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"kovalainen","KOV","Heikki","Kovalainen"
"62",842,153,1,16,"23.584",23584,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alguersuari","ALG","Jaime","Alguersuari"
"63",842,16,2,16,"22.046",22046,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"sutil","SUT","Adrian","Sutil"
"64",842,155,1,17,"23.280",23280,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"kobayashi","KOB","Kamui","Kobayashi"
"65",842,815,1,17,"23.597",23597,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"perez","PER","Sergio","Pérez"
"66",842,10,1,17,"24.617",24617,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"glock","GLO","Timo","Glock"
"67",842,816,1,17,"26.252",26252,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"ambrosio","DAM","Jérôme","d'Ambrosio"
"68",842,24,1,17,"27.815",27815,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"liuzzi","LIU","Vitantonio","Liuzzi"
"69",842,22,2,17,"24.502",24502,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"barrichello","BAR","Rubens","Barrichello"
"70",842,67,2,20,"29.843",29843,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"buemi","BUE","Sébastien","Buemi"
"71",842,17,2,22,"21.991",21991,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"webber","WEB","Mark","Webber"
"72",842,18,2,23,"22.471",22471,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"button","BUT","Jenson","Button"
"73",842,1,2,24,"22.611",22611,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"hamilton","HAM","Lewis","Hamilton"
"74",842,814,2,24,"22.419",22419,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"resta","DIR","Paul","di Resta"
"75",842,20,2,25,"21.893",21893,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"vettel","VET","Sebastian","Vettel"
"76",842,4,2,26,"23.894",23894,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alonso","ALO","Fernando","Alonso"
"77",842,2,2,26,"23.221",23221,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"heidfeld","HEI","Nick","Heidfeld"
"78",842,13,2,27,"22.541",22541,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"massa","MAS","Felipe","Massa"
"79",842,808,2,27,"22.680",22680,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"petrov","PET","Vitaly","Petrov"
"80",842,30,2,28,"22.261",22261,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"michael_schumacher","MSC","Michael","Schumacher"
"81",842,3,2,29,"22.577",22577,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"rosberg","ROS","Nico","Rosberg"
"82",842,17,3,32,"22.069",22069,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"webber","WEB","Mark","Webber"
"83",842,153,2,32,"22.888",22888,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alguersuari","ALG","Jaime","Alguersuari"
"84",842,16,3,32,"22.550",22550,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"sutil","SUT","Adrian","Sutil"
"85",842,67,3,32,"27.439",27439,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"buemi","BUE","Sébastien","Buemi"
"86",842,5,2,34,"23.336",23336,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"kovalainen","KOV","Heikki","Kovalainen"
"87",842,10,2,34,"24.429",24429,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"glock","GLO","Timo","Glock"
"88",842,816,2,35,"24.416",24416,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"ambrosio","DAM","Jérôme","d'Ambrosio"
"89",842,155,2,36,"23.442",23442,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"kobayashi","KOB","Kamui","Kobayashi"
"90",842,1,3,37,"25.382",25382,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"hamilton","HAM","Lewis","Hamilton"
"91",842,814,3,37,"23.977",23977,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"resta","DIR","Paul","di Resta"
"92",842,18,3,38,"22.483",22483,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"button","BUT","Jenson","Button"
"93",842,13,3,38,"22.893",22893,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"massa","MAS","Felipe","Massa"
"94",842,2,3,39,"22.602",22602,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"heidfeld","HEI","Nick","Heidfeld"
"95",842,24,2,38,"26.554",26554,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"liuzzi","LIU","Vitantonio","Liuzzi"
"96",842,3,3,40,"22.526",22526,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"rosberg","ROS","Nico","Rosberg"
"97",842,20,3,41,"22.313",22313,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"vettel","VET","Sebastian","Vettel"
"98",842,4,3,41,"23.812",23812,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alonso","ALO","Fernando","Alonso"
"99",842,30,3,42,"22.227",22227,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"michael_schumacher","MSC","Michael","Schumacher"
"100",842,17,4,43,"22.161",22161,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"webber","WEB","Mark","Webber"
"101",842,808,3,44,"28.694",28694,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"petrov","PET","Vitaly","Petrov"
"102",842,4,4,46,"27.182",27182,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"alonso","ALO","Fernando","Alonso"
"103",842,24,3,44,"38.823",38823,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"liuzzi","LIU","Vitantonio","Liuzzi"
"104",842,1,4,52,"22.466",22466,2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2011,2,"hamilton","HAM","Lewis","Hamilton"
"105",843,153,1,9,"22.419",22419,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"alguersuari","ALG","Jaime","Alguersuari"
"106",843,24,1,9,"14.160",14160,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"liuzzi","LIU","Vitantonio","Liuzzi"
"107",843,30,1,10,"20.522",20522,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"michael_schumacher","MSC","Michael","Schumacher"
"108",843,17,1,10,"23.442",23442,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"webber","WEB","Mark","Webber"
"109",843,813,1,10,"23.160",23160,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"maldonado","MAL","Pastor","Maldonado"
"110",843,814,1,11,"21.989",21989,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"resta","DIR","Paul","di Resta"
"111",843,3,1,12,"20.771",20771,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"rosberg","ROS","Nico","Rosberg"
"112",843,67,1,12,"22.010",22010,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"buemi","BUE","Sébastien","Buemi"
"113",843,18,1,14,"23.779",23779,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"button","BUT","Jenson","Button"
"114",843,20,1,14,"21.995",21995,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"vettel","VET","Sebastian","Vettel"
"115",843,155,1,14,"21.855",21855,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"kobayashi","KOB","Kamui","Kobayashi"
"116",843,13,1,15,"21.624",21624,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"massa","MAS","Felipe","Massa"
"117",843,1,1,15,"20.878",20878,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"hamilton","HAM","Lewis","Hamilton"
"118",843,16,1,15,"20.989",20989,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"sutil","SUT","Adrian","Sutil"
"119",843,4,1,16,"22.524",22524,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"alonso","ALO","Fernando","Alonso"
"120",843,815,1,16,"21.473",21473,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"perez","PER","Sergio","Pérez"
"121",843,22,1,16,"21.709",21709,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"barrichello","BAR","Rubens","Barrichello"
"122",843,67,2,16,"24.722",24722,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"buemi","BUE","Sébastien","Buemi"
"123",843,10,1,16,"22.683",22683,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"glock","GLO","Timo","Glock"
"124",843,808,1,17,"21.981",21981,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"petrov","PET","Vitaly","Petrov"
"125",843,2,1,18,"22.216",22216,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"heidfeld","HEI","Nick","Heidfeld"
"126",843,5,1,19,"22.485",22485,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"kovalainen","KOV","Heikki","Kovalainen"
"127",843,15,1,20,"23.029",23029,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"trulli","TRU","Jarno","Trulli"
"128",843,816,1,20,"22.901",22901,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"ambrosio","DAM","Jérôme","d'Ambrosio"
"129",843,24,2,21,"24.467",24467,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"liuzzi","LIU","Vitantonio","Liuzzi"
"130",843,39,1,23,"26.049",26049,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"karthikeyan","KAR","Narain","Karthikeyan"
"131",843,18,2,24,"20.758",20758,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"button","BUT","Jenson","Button"
"132",843,3,2,25,"22.005",22005,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"rosberg","ROS","Nico","Rosberg"
"133",843,1,2,25,"20.533",20533,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"hamilton","HAM","Lewis","Hamilton"
"134",843,17,2,25,"21.132",21132,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"webber","WEB","Mark","Webber"
"135",843,813,2,25,"22.062",22062,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"maldonado","MAL","Pastor","Maldonado"
"136",843,30,2,26,"21.964",21964,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"michael_schumacher","MSC","Michael","Schumacher"
"137",843,10,2,28,"21.908",21908,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"glock","GLO","Timo","Glock"
"138",843,16,2,30,"21.058",21058,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"sutil","SUT","Adrian","Sutil"
"139",843,155,2,30,"21.936",21936,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"kobayashi","KOB","Kamui","Kobayashi"
"140",843,2,2,30,"21.821",21821,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"heidfeld","HEI","Nick","Heidfeld"
"141",843,20,2,31,"21.533",21533,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"vettel","VET","Sebastian","Vettel"
"142",843,4,2,32,"21.251",21251,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"alonso","ALO","Fernando","Alonso"
"143",843,814,2,32,"21.218",21218,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"resta","DIR","Paul","di Resta"
"144",843,13,2,33,"21.168",21168,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"massa","MAS","Felipe","Massa"
"145",843,67,3,33,"21.928",21928,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"buemi","BUE","Sébastien","Buemi"
"146",843,816,2,34,"22.802",22802,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"ambrosio","DAM","Jérôme","d'Ambrosio"
"147",843,22,2,35,"21.481",21481,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"barrichello","BAR","Rubens","Barrichello"
"148",843,815,2,36,"23.397",23397,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"perez","PER","Sergio","Pérez"
"149",843,18,3,37,"21.237",21237,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"button","BUT","Jenson","Button"
"150",843,808,2,37,"22.005",22005,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"petrov","PET","Vitaly","Petrov"
"151",843,1,3,38,"20.567",20567,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"hamilton","HAM","Lewis","Hamilton"
"152",843,3,3,39,"20.720",20720,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"rosberg","ROS","Nico","Rosberg"
"153",843,30,3,39,"21.400",21400,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"michael_schumacher","MSC","Michael","Schumacher"
"154",843,17,3,40,"21.091",21091,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"webber","WEB","Mark","Webber"
"155",843,10,3,39,"33.827",33827,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"glock","GLO","Timo","Glock"
"156",843,5,2,40,"21.890",21890,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"kovalainen","KOV","Heikki","Kovalainen"
"157",843,813,3,40,"27.620",27620,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"maldonado","MAL","Pastor","Maldonado"
"158",843,15,2,42,"22.260",22260,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"trulli","TRU","Jarno","Trulli"
"159",843,24,3,45,"23.499",23499,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"liuzzi","LIU","Vitantonio","Liuzzi"
"160",843,16,3,47,"28.708",28708,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"sutil","SUT","Adrian","Sutil"
"161",843,815,3,48,"13.900",13900,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"perez","PER","Sergio","Pérez"
"162",843,815,4,50,"28.845",28845,17,"shanghai","Shanghai International Circuit","Shanghai","China",2011,3,"perez","PER","Sergio","Pérez"
"163",844,815,1,1,"29.270",29270,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"perez","PER","Sergio","Pérez"
"164",844,30,1,2,"30.182",30182,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"michael_schumacher","MSC","Michael","Schumacher"
"165",844,808,1,8,"21.422",21422,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"petrov","PET","Vitaly","Petrov"
"166",844,13,1,9,"22.022",22022,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"massa","MAS","Felipe","Massa"
"167",844,1,1,9,"20.833",20833,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"hamilton","HAM","Lewis","Hamilton"
"168",844,67,1,9,"21.769",21769,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"buemi","BUE","Sébastien","Buemi"
"169",844,17,1,10,"21.050",21050,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"webber","WEB","Mark","Webber"
"170",844,4,1,10,"21.308",21308,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"alonso","ALO","Fernando","Alonso"
"171",844,3,1,10,"22.573",22573,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"rosberg","ROS","Nico","Rosberg"
"172",844,2,1,10,"22.300",22300,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"heidfeld","HEI","Nick","Heidfeld"
"173",844,22,1,10,"22.717",22717,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"barrichello","BAR","Rubens","Barrichello"
"174",844,16,1,10,"21.649",21649,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"sutil","SUT","Adrian","Sutil"
"175",844,20,1,11,"20.623",20623,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"vettel","VET","Sebastian","Vettel"
"176",844,814,1,11,"20.775",20775,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"resta","DIR","Paul","di Resta"
"177",844,813,1,11,"23.881",23881,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"maldonado","MAL","Pastor","Maldonado"
"178",844,18,1,13,"21.368",21368,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"button","BUT","Jenson","Button"
"179",844,155,1,13,"21.820",21820,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"kobayashi","KOB","Kamui","Kobayashi"
"180",844,153,1,13,"22.713",22713,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"alguersuari","ALG","Jaime","Alguersuari"
"181",844,15,1,13,"23.066",23066,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"trulli","TRU","Jarno","Trulli"
"182",844,30,2,14,"20.907",20907,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"michael_schumacher","MSC","Michael","Schumacher"
"183",844,39,1,14,"27.353",27353,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"karthikeyan","KAR","Narain","Karthikeyan"
"184",844,5,1,15,"22.854",22854,5,"istanbul","Istanbul Park","Istanbul","Turkey",2011,4,"kovalainen","KOV","Heikki","Kovalainen"
